vid_id,frame_order,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
208,20,52.86979,-0.55611503,9.763426,54.4029,-3.0904727,7.030596,54.33017,-3.7616584,7.036487,54.27615,-4.455111,7.034801,54.49792,-1.7595625,3.8151588,54.48083,-1.4615248,3.8179982,54.479153,-1.1679796,3.8181896,52.35019,-6.661111,3.9016194,52.812088,-1.8558452,-10.526935,50.7779,-1.1329212,10.525978,51.00831,0.3990275,6.2472897,37.736412,-17.386154,20.290346,41.578777,6.9410048,-27.794594,30.024746,-24.01281,67.59327,30.59437,26.218779,-38.794792,36.450283,-15.775125,118.246605,40.68441,27.813038,-45.756348,39.480194,-16.282387,127.164825,43.988754,29.374557,-49.27602,39.678215,-13.927005,122.89774,44.150448,25.66911,-48.48485,40.000793,-13.169013,118.33117,42.755497,24.311083,-44.963665,0.035841253,-7.276485,20.005201,-0.035836134,7.2764955,-20.005201,-25.647577,-0.08918101,26.012962,-28.387524,13.269501,-14.386707,-53.722775,-1.006891,33.802765,-57.848392,14.782795,-21.941376,-59.87612,-2.0152044,34.28219,-63.33766,11.672992,-22.67703,-52.14406,7.0543776,33.888416,-56.470066,25.26822,-27.448658
208,21,53.53269,2.140362,8.356864,55.34245,-0.24653263,5.1816306,55.352066,-1.0694824,5.1884007,55.36086,-1.8652271,5.1813064,55.172966,1.733423,1.7767416,55.065884,2.2734435,1.7795302,54.95422,2.8243322,1.7793491,53.29006,-3.582892,0.745921,53.047466,2.9164963,-14.535242,51.15289,1.1697202,8.796148,51.19059,3.6302562,4.2792926,38.520023,-15.16344,17.505003,41.2932,9.700011,-31.145187,28.025705,-24.705578,63.685028,29.44033,23.577126,-40.562214,36.882767,-13.6814,113.3549,39.442333,25.76616,-44.254513,39.678078,-12.838979,122.22229,42.53845,28.24369,-47.214977,39.879272,-11.145735,117.97078,43.19464,25.209162,-45.799942,39.133976,-11.165844,113.379,41.809597,23.298616,-43.072575,0.06989399,-7.091015,19.366823,-0.06989399,7.0910044,-19.366823,-26.284546,-1.526221,34.60961,-30.132515,13.210011,-13.762519,-51.621265,-1.1916559,47.99008,-59.20854,14.611363,-19.67961,-57.45154,-2.698486,49.04489,-63.22488,12.560881,-20.222582,-50.976997,6.121411,49.10237,-55.85148,23.954115,-26.632
208,22,52.623398,5.322351,7.0007095,54.41265,3.0380833,4.4550123,54.453606,2.2354667,4.4634614,54.46571,1.4804168,4.457465,54.200405,4.8120356,-0.03289693,54.10842,5.235582,-0.03677526,53.997963,5.690303,-0.04108372,52.479424,-0.35674372,2.9845307,52.095325,5.6787987,-17.263647,50.4193,4.364238,8.639522,50.368523,6.5162435,2.640939,38.032265,-13.371336,21.248526,41.914516,10.453982,-35.02833,28.464539,-23.474995,69.4584,30.717611,21.975006,-47.98999,35.721157,-11.854562,121.162224,37.35481,27.075737,-52.479935,38.048637,-10.600029,131.00975,40.454193,29.353518,-55.1193,38.861187,-9.369828,126.75955,41.515587,26.720152,-52.677925,37.443012,-9.072687,121.17644,40.328648,24.989124,-50.763702,0.2538344,-6.8767495,21.241144,-0.25383934,6.876739,-21.241144,-25.645832,-1.0541155,38.940807,-29.214314,13.861982,-16.777525,-51.226,0.8575199,53.33968,-58.658443,16.090803,-23.28714,-57.205246,0.057885557,54.555138,-62.88679,12.940049,-23.879805,-50.446465,8.54282,55.148895,-56.211746,27.20967,-30.254063
208,23,50.51328,4.329778,25.182507,52.52903,2.15248,21.201422,52.629757,1.27785,21.207157,52.70884,0.42631304,21.200829,52.293564,4.1363025,17.18037,52.222538,4.6393156,17.175194,52.151382,5.1644387,17.16339,51.24247,-1.5369515,12.440657,50.8553,5.329453,-5.646386,48.70938,3.0994537,24.124176,48.61055,5.4981294,18.733784,38.231094,-13.099353,28.17634,41.713966,10.134911,-27.670162,28.203308,-18.971615,75.17831,30.77845,25.544971,-30.436398,33.52358,-9.608852,125.67944,37.840168,27.768246,-21.743185,35.68043,-8.429707,135.85463,40.79476,30.737295,-22.898943,36.035366,-6.6826925,131.6002,41.50357,26.961052,-21.219759,35.145683,-6.7146525,125.674965,40.076645,25.813866,-20.079952,0.21675155,-7.77205,22.248667,-0.21674673,7.77205,-22.248667,-24.379938,-0.63023627,51.135944,-28.389893,14.839851,-25.92224,-49.093597,1.5193908,73.74777,-58.0206,16.07008,-42.947544,-54.281403,0.13592632,75.65715,-62.69559,12.935198,-44.867435,-48.30776,11.064902,77.86907,-56.230362,29.359547,-53.604126
208,24,51.468933,2.421788,19.993166,53.59314,0.4419595,16.650938,53.64558,-0.41604638,16.65055,53.702038,-1.2938238,16.633364,53.707077,2.0441852,12.34037,53.804863,2.3371344,12.341276,53.892307,2.6232486,12.33484,52.5175,-4.2133,8.785321,52.748764,1.9970344,-10.284607,49.52559,1.0030046,18.9749,49.591045,2.9383664,13.3735075,37.167694,-17.49996,23.61359,42.079597,6.551594,-28.916138,24.170792,-12.053765,62.896072,30.444998,26.464,-23.856516,28.460396,-0.41455063,103.40493,37.30535,31.83086,-2.8457503,29.32274,1.2023851,112.04255,40.825138,33.855007,-3.1985593,31.2648,2.8531582,108.74195,41.37074,30.670774,-2.8656693,30.837389,3.2762177,103.43938,39.95982,29.796711,-1.8004175,-0.8334844,-8.005958,19.877829,0.8334844,8.005958,-19.877829,-25.507587,0.5087432,39.030674,-29.542252,15.443055,-14.491862,-51.535015,2.707496,57.62613,-58.706814,20.960016,-22.151972,-56.77859,0.9482659,58.974575,-63.79596,18.740858,-23.276936,-48.386967,10.728907,57.85196,-54.77137,31.62517,-32.06982
208,25,51.1745,0.7219716,9.129231,53.5719,-1.4613156,6.7749805,53.625286,-2.2481167,6.772527,53.655464,-3.0365942,6.757932,53.59439,-0.19710481,0.5937193,53.64033,-0.093218565,0.59310144,53.657658,-0.0009398401,0.5856988,51.93,-5.3459845,3.1624522,52.00154,-0.9528332,-24.52576,48.768364,-0.32765538,9.677732,48.54748,0.98986477,1.5737076,37.926758,-15.739134,22.857248,41.081207,3.1796243,-42.978653,31.111141,2.4737558,54.14467,33.931835,23.986172,-40.22559,34.019512,20.642067,74.038055,38.430126,35.673508,-18.292723,36.06098,23.032902,79.73852,42.0241,39.19885,-22.45198,36.838585,24.605652,72.85274,43.59244,36.473293,-20.045923,35.805267,24.715527,71.80277,41.655197,35.074966,-16.854958,-0.70580536,-6.9753766,21.70841,0.70580536,6.975367,-21.70841,-24.575624,2.3819325,52.397835,-25.80162,16.249796,-6.217739,-48.448925,5.7470927,82.856834,-54.328434,21.346199,7.5031676,-53.495502,5.7865467,85.58807,-59.736282,19.756464,8.657015,-47.31172,12.712732,81.27756,-52.01651,32.56848,-1.5621605
208,26,51.123558,2.2092862,6.5614405,53.468998,-0.011592498,4.6250377,53.53098,-0.77371454,4.6206555,53.58401,-1.5414053,4.6058283,53.537853,1.0742867,-2.0410066,53.62746,1.1122116,-2.0419416,53.698296,1.1315228,-2.0504436,52.057,-4.2662525,3.0842206,52.239746,-0.2923208,-26.851086,48.796658,1.1119405,7.8727746,48.504963,2.216879,-0.8763724,37.73186,-15.1786585,23.757675,41.376286,3.2664504,-45.247757,30.219421,4.467025,55.776127,33.565845,25.251665,-45.150074,33.112972,22.159967,74.50754,38.74841,36.277035,-27.805706,35.41812,24.15216,80.03765,42.77769,39.088142,-33.33473,36.41919,25.61028,72.88185,44.25709,36.521706,-30.673943,35.38529,25.909815,72.09362,42.173405,35.22785,-26.490025,-0.7763342,-6.859554,22.94087,0.7763342,6.8595634,-22.94087,-23.931273,2.9345872,55.484222,-25.33958,17.351568,-7.464537,-48.204414,6.375816,88.5375,-55.00595,22.260056,7.457756,-53.469,5.920493,91.53647,-60.00142,20.071012,8.737044,-46.536854,14.379202,87.46382,-52.62062,34.714584,-1.4583104
208,28,50.292717,-3.3042781,9.025739,52.200943,-6.105675,6.893334,52.136654,-6.7763133,6.8889394,52.050053,-7.4201183,6.86725,52.282608,-5.14498,2.640257,52.277756,-5.1581836,2.639937,52.223732,-5.170739,2.617129,49.948505,-9.755731,3.8828413,50.104286,-6.6779246,-15.556693,47.848038,-4.357462,9.523374,47.73759,-3.0727944,3.7963889,37.342224,-17.210712,19.668236,40.27773,-2.1578946,-30.450577,34.579334,-0.6645964,53.91356,36.749634,18.684538,-35.726524,41.472973,10.955942,80.646904,42.10128,42.081623,-28.648922,44.576748,12.093147,86.967064,45.97148,44.974045,-32.27027,45.25622,12.549389,81.48514,46.902996,41.778828,-30.905193,43.576878,12.446921,79.44967,45.444878,40.96788,-27.834133,-0.7135864,-6.613559,18.298449,0.7135864,6.61355,-18.298449,-14.21575,8.198475,56.789555,-16.564898,23.701824,-4.2843456,-36.18664,12.917495,93.03695,-43.6153,28.356575,3.7937136,-40.76745,12.133443,96.49025,-47.356327,26.441803,4.459228,-33.701923,21.312632,98.426834,-39.439323,39.907913,-3.2024252
208,33,53.059788,4.833698,-16.577398,55.217033,1.836897,-15.13447,55.167454,1.2321339,-15.134008,55.067783,0.5133205,-15.1518955,55.062164,2.388348,-24.545584,54.92824,2.2305171,-24.555046,54.762386,2.0280516,-24.577122,52.678497,-3.1061058,-1.4656351,52.743095,-0.61937076,-43.366936,50.195133,3.815419,-9.728648,50.107788,4.4492264,-21.974623,39.01468,-11.175323,29.950024,40.79029,5.592706,-63.176502,37.98573,5.528771,71.83415,43.74738,30.646252,-71.017265,42.194767,21.552341,100.61389,53.716095,50.890587,-54.552452,44.38566,22.24612,107.79184,55.459763,56.451355,-63.746708,45.141106,23.625122,99.91251,57.578712,55.92963,-59.139072,44.14627,24.456583,97.88051,56.59187,53.50875,-52.581863,-0.8331323,-5.3839383,26.831917,0.8331271,5.3839383,-26.831917,-26.933485,12.26057,46.300804,-25.04735,20.551086,-9.085772,-51.703857,18.945963,80.997696,-50.997723,24.455019,22.350111,-56.065308,17.652777,84.038124,-55.330265,22.6456,24.889843,-55.459457,29.679098,70.952484,-54.734867,34.722145,8.0248375
208,37,52.743465,3.8396482,-1.675775,55.1697,1.4457986,-3.7026875,55.19899,0.67189646,-3.7052789,55.20681,-0.13600078,-3.7137825,55.209126,2.7252743,-10.41258,55.241222,2.8792639,-10.417836,55.218327,3.008284,-10.431128,53.779938,-2.9619453,-4.9817677,53.6431,1.6984967,-34.699814,50.515324,3.042206,-0.18377984,50.377583,4.3771296,-8.8159485,39.305267,-14.816697,19.15647,40.208546,6.010308,-50.34432,29.822891,-0.83574635,55.032234,28.41475,28.018183,-45.589043,31.777477,16.488722,74.04525,35.791798,38.507534,-27.39979,33.378498,19.368162,79.02523,39.83245,41.264236,-32.314426,34.439205,20.971844,71.67523,41.30352,38.33721,-31.596527,33.635975,20.89247,71.51014,39.63492,36.501766,-26.610846,-0.21080433,-7.1901255,23.523052,0.21079911,7.1901255,-23.523052,-25.309437,0.29495704,51.720585,-29.002735,15.717615,-16.897106,-51.949806,0.4259702,84.197556,-60.553783,17.494162,-12.662456,-57.220276,-1.7136682,86.71797,-65.76359,14.166619,-13.161002,-51.198006,9.057167,81.04473,-59.503357,31.193092,-28.817999
208,38,50.645626,-0.44013262,-3.4278553,52.785267,-2.6008506,-4.589371,52.826183,-3.537723,-4.587648,52.83193,-4.452017,-4.599222,52.870243,-0.63407,-10.390891,52.961876,-0.15940887,-10.393112,53.01922,0.31707418,-10.403254,51.882862,-7.0592546,-2.4559999,52.09325,-0.5717032,-28.456566,48.83433,-1.6741654,-0.8701179,48.850803,0.42907372,-8.487093,37.4091,-17.522926,21.000067,41.211422,2.7305503,-45.29446,26.370472,-9.159437,67.43278,29.879307,23.84725,-58.60694,30.250013,2.438023,111.61207,35.68601,29.519165,-64.40215,31.262592,1.9536254,121.05469,39.15765,32.07519,-70.76066,33.03225,4.7211823,115.91417,39.869938,29.093674,-68.65492,32.61612,5.5099106,110.93119,38.57866,27.560171,-63.537186,-0.022318613,-6.6002755,22.866087,0.02232351,6.600265,-22.866087,-21.296375,-1.8077439,56.265312,-25.11315,11.90424,-6.7045903,-46.798515,-6.5632195,91.35167,-54.79154,12.080565,4.03383,-51.6128,-8.754606,94.478355,-60.967194,8.159874,4.6591973,-45.445107,5.111036,93.701706,-53.87851,24.43631,-5.080158
208,39,50.57903,-0.17659529,-4.0055456,52.71988,-2.3640807,-5.0011315,52.765038,-3.298853,-4.999125,52.775417,-4.213115,-5.010958,52.799427,-0.4209435,-10.825018,52.890205,0.04375873,-10.827718,52.947773,0.50843155,-10.837399,51.836597,-6.8916225,-2.2099757,52.035522,-0.45387787,-28.305044,48.76973,-1.4382482,-1.223764,48.79449,0.6463417,-8.874732,37.415924,-17.391432,21.201946,41.22949,2.7320406,-44.867,26.539618,-9.133613,67.19667,29.842228,23.970022,-60.343044,30.207735,2.3928246,111.472046,35.60049,29.680532,-68.95769,31.201252,2.0614004,121.09093,39.061916,32.234325,-75.60718,32.94386,4.590967,115.91108,39.78148,29.208555,-73.16648,32.17208,1.8185635,110.813225,38.500317,27.661081,-68.01284,-0.05051538,-6.6002965,22.686062,0.050510474,6.6002965,-22.686062,-21.43223,-1.7727438,54.007713,-25.109547,11.833121,-7.361302,-47.10156,-6.494575,87.31754,-55.022736,12.23378,2.2710276,-52.003944,-8.688625,90.25873,-61.182613,8.342815,2.771687,-45.781853,5.185935,89.33952,-53.945107,24.504547,-6.786462
